ID, DATE, LATITUDE, LONGITUDE, ADTITUDE [m], TEMPERATURE [*C], HUMIDITY [%], PRESSURE [hPa], MQ7 [ppm], MQ7 DETECT, PM 1.0 [ug/m^3], PM 2.5 [ug/m^3], PM 10 [ug/m^3]
1092 ,Wed Dec 16 2020 12:36:31 GMT+0100 (GMT+01:00) ,50.28022 ,18.698094 ,1 ,9 ,52 ,1000.21 ,36 ,1 ,20 ,32 ,42
1093 ,Wed Dec 16 2020 12:36:40 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,9 ,52 ,1000.22 ,34 ,1 ,22 ,36 ,45
1094 ,Wed Dec 16 2020 12:36:44 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,0 ,0 ,1000.2 ,37 ,1 ,23 ,38 ,48
1095 ,Wed Dec 16 2020 12:36:45 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,0 ,0 ,1000.2 ,37 ,1 ,23 ,38 ,48
1096 ,Wed Dec 16 2020 12:36:48 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,9 ,52 ,1000.13 ,35 ,1 ,22 ,36 ,41
1097 ,Wed Dec 16 2020 12:36:52 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,9 ,52 ,1000.16 ,34 ,1 ,22 ,35 ,41
1098 ,Wed Dec 16 2020 12:36:53 GMT+0100 (GMT+01:00) ,50.280232 ,18.698102 ,1 ,9 ,52 ,1000.16 ,34 ,1 ,22 ,35 ,41
1099 ,Wed Dec 16 2020 12:37:48 GMT+0100 (GMT+01:00) ,50.280204 ,18.698102 ,1 ,9 ,53 ,1000.18 ,36 ,1 ,20 ,35 ,49
1100 ,Wed Dec 16 2020 12:37:57 GMT+0100 (GMT+01:00) ,50.280208 ,18.698108 ,1 ,9 ,53 ,1000.11 ,35 ,1 ,22 ,35 ,46
1101 ,Wed Dec 16 2020 12:38:01 GMT+0100 (GMT+01:00) ,50.280208 ,18.69811 ,1 ,9 ,53 ,1000.16 ,35 ,1 ,21 ,35 ,42
1102 ,Wed Dec 16 2020 12:38:02 GMT+0100 (GMT+01:00) ,50.280208 ,18.69811 ,1 ,9 ,53 ,1000.16 ,35 ,1 ,21 ,35 ,42
1103 ,Wed Dec 16 2020 12:38:14 GMT+0100 (GMT+01:00) ,50.280212 ,18.698116 ,2.3 ,9 ,53 ,1000.23 ,35 ,1 ,24 ,39 ,51
1104 ,Wed Dec 16 2020 12:38:33 GMT+0100 (GMT+01:00) ,50.280244 ,18.698128 ,2.3 ,9 ,53 ,1000.14 ,38 ,1 ,20 ,35 ,49
1105 ,Wed Dec 16 2020 12:38:34 GMT+0100 (GMT+01:00) ,50.280244 ,18.698128 ,2.3 ,9 ,53 ,1000.14 ,38 ,1 ,20 ,35 ,49
1106 ,Wed Dec 16 2020 12:38:54 GMT+0100 (GMT+01:00) ,50.280244 ,18.698138 ,2.3 ,9 ,52 ,1000.15 ,36 ,1 ,22 ,31 ,41
1107 ,Wed Dec 16 2020 12:38:59 GMT+0100 (GMT+01:00) ,50.280244 ,18.698138 ,2.3 ,9 ,53 ,1000.15 ,38 ,1 ,22 ,33 ,43
1108 ,Wed Dec 16 2020 12:39:14 GMT+0100 (GMT+01:00) ,50.280232 ,18.698134 ,2.3 ,9 ,53 ,1000.14 ,37 ,1 ,23 ,36 ,49
1109 ,Wed Dec 16 2020 12:39:38 GMT+0100 (GMT+01:00) ,0 ,0 ,0 ,9 ,54 ,1000.21 ,32 ,1 ,24 ,36 ,49
1110 ,Wed Dec 16 2020 12:39:49 GMT+0100 (GMT+01:00) ,0 ,0 ,0 ,9 ,54 ,1000.19 ,31 ,1 ,22 ,32 ,40
1111 ,Wed Dec 16 2020 12:40:04 GMT+0100 (GMT+01:00) ,50.280216 ,18.698098 ,0 ,9 ,53 ,1000.26 ,31 ,1 ,23 ,36 ,46
1112 ,Wed Dec 16 2020 12:40:11 GMT+0100 (GMT+01:00) ,50.280216 ,18.698098 ,0 ,9 ,53 ,1000.17 ,29 ,1 ,24 ,36 ,49
